source,tier,path,seed,method,scenario,window,balanced_accuracy,adapted
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,64,0.9609375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,65,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,66,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,67,0.890625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,68,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,69,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,70,0.9609375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,71,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,72,0.9375,1.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,73,0.890625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,74,0.8984375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,75,0.9140625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,76,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,77,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,78,0.9140625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,79,0.8984375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,80,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,81,0.8984375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,82,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,83,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,84,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,85,0.9296875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,86,0.90625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,87,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,88,0.90625,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,89,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,90,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,91,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,92,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,93,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,94,0.96875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,95,0.9453125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,96,0.9375,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,97,0.8828125,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,98,0.921875,0.0
,,,7,energy_distance,paper2_progressive_cicids_tuesday_friday_portscan_final_001,99,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,0,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,1,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,2,0.984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,3,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,4,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,5,0.9140625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,6,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,7,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,8,0.9609375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,9,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,10,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,11,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,12,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,13,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,14,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,15,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,16,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,17,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,18,0.90625,1.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,19,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,20,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,21,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,22,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,23,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,24,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,25,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,26,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,27,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,28,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,29,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,30,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,31,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,32,0.875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,33,0.875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,34,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,35,0.890625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,36,0.8828125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,37,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,38,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,39,0.9140625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,40,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,41,0.96875,1.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,42,0.890625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,43,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,44,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,45,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,46,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,47,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,48,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,49,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,50,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,51,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,52,0.9140625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,53,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,54,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,55,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,56,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,57,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,58,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,59,0.890625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,60,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,61,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,62,0.90625,1.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,63,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,64,0.984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,65,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,66,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,67,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,68,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,69,1.0,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,70,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,71,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,72,0.8984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,73,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,74,0.9609375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,75,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,76,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,77,0.90625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,78,0.96875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,79,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,80,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,81,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,82,0.9296875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,83,0.96875,1.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,84,0.9609375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,85,0.921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,86,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,87,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,88,0.9609375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,89,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,90,0.9765625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,91,0.9453125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,92,0.9609375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,93,0.953125,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,94,0.984375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,95,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,96,0.9375,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,97,0.9921875,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,98,0.9765625,0.0
,,,7,qk_mmd_zz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,99,0.9765625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,0,0.953125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,1,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,2,0.984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,3,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,4,0.96875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,5,0.96875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,6,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,7,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,8,0.9921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,9,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,10,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,11,0.8828125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,12,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,13,0.8984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,14,0.875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,15,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,16,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,17,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,18,0.8828125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,19,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,20,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,21,0.890625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,22,0.890625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,23,0.9296875,1.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,24,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,25,0.8984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,26,0.9296875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,27,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,28,0.96875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,29,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,30,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,31,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,32,0.9765625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,33,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,34,0.875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,35,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,36,0.9296875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,37,0.8984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,38,0.953125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,39,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,40,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,41,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,42,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,43,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,44,0.8828125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,45,0.96875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,46,0.9296875,1.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,47,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,48,0.90625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,49,0.890625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,50,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,51,0.90625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,52,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,53,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,54,0.8984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,55,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,56,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,57,0.953125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,58,0.953125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,59,0.9375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,60,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,61,0.8984375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,62,0.9296875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,63,0.9140625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,64,0.9453125,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,65,0.921875,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,66,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,67,0.90625,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,68,0.9296875,1.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,69,0.9609375,0.0
,,,7,qk_mmd_pauli_xz,paper2_progressive_cicids_tuesday_friday_portscan_final_001,70,0.9453125,0.0
